ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.033333333,0.16,red,10,B,263.7941994,456.4117124,26.18300118,54.00328417,183.2905636,456,263,464,257,8999,263.2532591,456.6122563,23.77908725,53.68652736,228.9274952,456,263,464,257,8975,99.7333037,466.0833333,381.4166667,69.01286375,102.313634,-1742.471014,365,452,330,421,24,0.2666963
0.011111111,0.16,red,10,B,265.3816769,428.4663967,25.07717719,52.52513219,212.0449562,428.5,265,419,258,9136,265.0761048,428.5729795,23.93688506,52.29222055,229.0964414,429,265,419,258,9119,99.81392294,429.2941176,371.2941176,62.60168199,115.6042628,483.5955882,345,414,443,406,17,0.186077058
0.003703704,0.16,red,10,B,281.1434319,378.111679,53.08897578,46.35556636,-212.9342365,375,271,381,250,9196,268.707265,380.6216762,26.41140218,45.85106831,115.17346,378,270,381,250,8424,91.60504567,417.1443433,350.603381,76.57205704,42.93005502,275.0221676,350,396,345,341,769,8.362331448
0.001234568,0.16,red,10,B,461.4310809,338.2075655,79.38898322,37.60213687,-337.1372345,339,463,345,439,9279,276.141925,373.0538336,32.04063628,45.34499604,48.12633411,371,275,345,271,613,6.606315336,474.5699446,335.7370729,63.81067208,35.73046884,125.4452654,337,468,345,439,8664,93.37213062
0.000411523,0.16,red,10,B,486.3922563,334.138805,67.29079075,35.69031754,176.1292381,336,480,345,469,9272,279.9553571,342.6339286,31.26647699,46.75583416,389.2808076,346.5,274.5,350,250,112,1.207937877,488.9163755,334.0349345,63.59303093,35.52447156,195.2724926,336,481,345,469,9160,98.79206212
0.000137174,0.16,red,10,B,489.4801436,334.9817279,64.22804951,34.63133005,192.7407906,337,483,345,469,9468,271.5479452,340.7260274,30.45353523,41.74135315,198.1660959,340,270,307,271,73,0.771018166,491.1734965,334.9370942,61.46745436,34.56929833,202.5234763,337,483,345,469,9395,99.22898183
4.57E-05,0.16,red,10,B,490.2297669,334.3087924,64.48327264,35.51144172,183.1100995,337,483,345,479,9440,272.1147541,334.7868852,31.63284072,41.1258697,188.0581967,339,270,339,226,61,0.646186441,491.6483634,334.3056829,62.18741264,35.47453438,183.780672,336,484,345,479,9379,99.35381356
1.52E-05,0.16,red,10,B,488.0733144,335.0150415,63.59563993,35.63339418,164.4707044,337,482,345,458,9507,276.92,343.32,32.59325084,38.04424921,291.5363265,334,275,333,271,50,0.525928263,489.1897008,334.9711325,61.83272533,35.6172148,173.1512043,337,482,345,458,9457,99.47407174
5.08E-06,0.16,red,10,B,488.8277968,333.342156,64.54719845,36.00994828,175.8258327,336,482,345,479,9332,268.0666667,329.2,30.49805032,44.16141425,297.020339,327,269,386,282,60,0.642948993,490.2563632,333.3689603,62.20882784,35.95254604,169.1172453,336,482,345,479,9272,99.35705101
0,0.16,red,10,B,492.0713599,334.6170281,63.39407372,35.38643211,175.6993403,337,486,345,458,9361,273,332.6909091,30.35225295,37.57751136,261.5,334,271,345,271,55,0.587544066,493.3836647,334.6278345,61.23235907,35.37676798,172.8243369,337,487,345,458,9305,99.40177331
10,0.125,red,10,B,261.9560669,444.2063285,31.65643928,56.72770705,-77.19035879,445,262,435,250,7648,259.9026128,445.1157297,22.93829806,55.97159094,126.6452961,446,262,435,250,7578,99.08472803,484.2571429,345.7571429,51.82682583,51.94797724,-54.19751553,335,484,333,530,70,0.915271967
0.1,0.125,red,10,B,261.2701561,456.2588898,25.38374979,56.14402264,159.5931967,457,263,435,263,8521,260.9475849,456.3562111,23.69341333,56.07177645,179.8052269,457,263,435,263,8509,99.85917146,490,387.25,87.82006397,67.132332,1784.636364,371,482.5,333,475,12,0.140828541
0.033333333,0.125,red,10,B,263.4627593,459.4114046,26.36218822,54.44911916,218.044291,460,263,475,258,8821,263.029532,459.5372558,24.21098034,54.15435714,249.3016373,460,263,475,258,8804,99.80727809,487.8235294,394.2352941,83.71397381,127.43848,-1398.830882,381,498,288,385,17,0.192721914
0.011111111,0.125,red,10,B,264.804409,424.1867057,25.59604614,52.80642118,214.79299,423,265,389,265,8891,264.4670348,424.2371239,24.37395719,52.69475352,226.0172857,423,265,389,265,8873,99.79754808,431.1111111,399.3333333,56.74181868,91.89956154,-1245.039216,359,414.5,576,398,18,0.202451918
0.003703704,0.125,red,10,B,288.4918466,376.1224108,69.8398265,47.04722556,-548.3667704,374,270,345,263,9076,265.9699696,380.7673594,26.47532974,45.85840592,113.3631814,379,265,381,263,7892,86.95460555,438.7673435,345.0549915,82.45971495,42.94999776,397.2397313,345,423.5,345,356,1182,13.02335831
