ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.011111111,0.09,green,10,C,504.9669615,332.123005,61.26392104,36.57391971,196.2935112,334,500,345,475,9837,254.9166667,348.1388889,28.69283136,69.87219058,137.1833333,336,253,345,255,36,0.365965233,505.8854199,332.0641771,59.44398523,36.38933269,211.2901093,334,500,345,475,9801,99.63403477
0.003703704,0.09,green,10,C,505.487626,331.0775028,58.90276111,35.88949737,191.1118269,333,501,345,486,9819,257.16,332.12,30.45718306,34.44236732,-323.27,330,255,348,229,25,0.254608412,506.121503,331.0748417,57.60461774,35.89476566,193.0545224,333,501,345,486,9794,99.74539159
0.001234568,0.09,green,10,C,507.4250205,331.1353314,61.79774704,36.5983941,201.9655957,334,502,345,486,9776,271.4166667,338.9166667,29.09791068,40.79739619,78.21014493,327,270.5,327,285,24,0.245499182,508.005845,331.1161813,60.73658783,36.5877557,206.8093916,334,502,345,486,9752,99.75450082
0.000411523,0.09,green,10,C,511.2068577,331.6089048,63.53632397,36.03837854,218.7466889,333,505,345,509,9770,280.0454545,344.5,32.53053843,27.25496897,-96.02380952,350.5,274,357,274,22,0.22517912,511.7285597,331.5798112,62.63237322,36.05162689,226.1884868,333,505,345,509,9748,99.77482088
0.000137174,0.09,green,10,C,510.5620888,331.4530222,65.10076846,35.95976089,229.0066695,334,505,345,486,9728,264.8055556,341.1666667,37.59545523,33.68382401,371.147619,336.5,256.5,331,218,36,0.370065789,511.4940667,331.4177072,63.4067906,35.96646059,237.3003115,334,505,345,486,9691,99.61965461
4.57E-05,0.09,green,10,C,510.3381613,332.0239343,63.74790535,36.47200928,232.7500728,334,504,345,488,9735,269.6296296,327.5925926,33.71503676,28.1947339,155.3433048,330,273,316,285,27,0.277349769,511.0076226,332.0362588,62.5335459,36.49278586,230.0062137,334,504,345,488,9708,99.72265023
1.52E-05,0.09,green,10,C,513.2061336,331.447669,65.03695795,36.16602458,244.6897199,334,506,345,477,9717,279.2173913,325.9565217,28.72749162,35.4894072,135.055336,322,274,322,273,23,0.23669857,513.7612956,331.4606973,64.09170127,36.16841991,241.907774,334,506,345,477,9694,99.76330143
5.08E-06,0.09,green,10,C,514.9014186,331.818051,65.81000193,36.40424763,212.3454828,334,509,345,509,9728,260.9722222,330.8333333,27.1719247,38.03644869,202.8238095,330,260,303,260,36,0.370065789,515.8446141,331.8217086,64.06215057,36.40004898,211.4694555,334,509,345,509,9692,99.62993421
0,0.09,green,10,C,515.8882876,332.0892474,63.78513849,36.33873801,216.6327243,334,509,345,504,9793,266.0384615,346.8846154,32.85785236,37.03223128,-138.2753846,336.5,263.5,342,248,26,0.265495762,516.5533941,332.0498618,62.52979786,36.33076527,227.4311383,334,510,345,504,9767,99.73450424
10,0.0625,green,10,C,530.7936459,336.5901522,81.1035938,41.75519477,-367.9668873,337,529,345,509,9789,261.7491166,421.6749117,29.71001618,75.53624117,119.4677969,427,262,450,262,283,2.891000102,538.8032821,334.0571218,67.29126444,37.47217798,319.3933527,336,532,345,509,9506,97.1089999
