ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.1,0,red,10,A,261.7676116,447.9807489,24.02673245,60.83892375,203.1134778,447,263,435,257,9454,261.6322642,448.0670054,23.43749483,60.77041431,218.7388076,447,263,435,257,9447,99.92595727,444.4285714,331.5714286,75.82404443,40.16572811,463.2142857,328,449,291,449,7,0.074042733
0.033333333,0,red,10,A,263.2943179,456.0594807,24.91993333,59.25827025,255.8772455,454,263,435,250,9398,263.1338658,456.1303514,24.18363272,59.11840922,271.2649002,454,263,435,250,9390,99.91487551,451.625,372.875,92.91922375,135.2959059,-2427.339286,325,447.5,262,430,8,0.085124495
0.011111111,0,red,10,A,265.785633,429.7639996,25.50571536,55.80394726,343.8367747,428,265,435,251,9661,265.6384169,429.7584956,24.90396449,55.72434269,344.2007201,428,265,435,251,9652,99.90684194,423.6666667,435.6666667,96.2172022,119.0567092,-1101.625,379,400,555,398,9,0.093158058
0.003703704,0,red,10,A,281.6105834,378.0931009,61.13998627,47.80677548,-373.0063299,375,270,345,257,9581,265.9938518,381.1823978,25.70502945,46.72312878,188.3757515,378,265,345,257,8783,91.67101555,453.8228643,344.1821608,73.16628794,46.41679628,-188.8909627,341,459,334,351,796,8.308109801
0.001234568,0,red,10,A,486.1984509,331.2607285,57.28991883,36.34876123,-88.57503834,333,484,345,473,9554,269.0775862,377.6465517,28.15397134,50.15060003,72.87113943,379.5,266,383,251,116,1.214151141,488.8670269,330.6906124,52.21333846,35.77779934,34.76695121,333,485,345,473,9438,98.78584886
0.000411523,0,red,10,A,487.3025544,330.4520519,53.50739889,35.5435883,25.99157889,333,484,345,458,9552,270.7391304,345.8913043,30.61476389,39.01921365,124.0376812,343,270,354,313,46,0.481574539,488.3505155,330.3773406,51.4236134,35.51187794,41.7898686,333,484,345,458,9506,99.51842546
0.000137174,0,red,10,A,487.564811,330.3152264,52.34370609,35.25800421,32.16815194,333,484,345,458,9628,264.6428571,339.3571429,32.44050313,27.64217696,320.2063492,346.5,259,355,244,28,0.290818446,488.2303365,330.2832587,50.96595758,35.27312954,38.08582153,333,484,345,458,9599,99.69879518
4.57E-05,0,red,10,A,487.2108327,329.7338601,52.65820259,35.49604912,11.12203491,333,484,345,486,9619,261.8484848,322.030303,35.09818479,43.241679,119.9109848,325,257,348,244,33,0.343071005,487.9866472,329.7603797,51.01823939,35.46631984,4.762266938,333,484,345,486,9586,99.65692899
1.52E-05,0,red,10,A,488.8548454,331.0125313,52.93829921,35.65965972,28.58291578,334,486,345,458,9576,266.3548387,331.1935484,35.37376465,37.63103272,54.32903226,336,270,379,270,31,0.323725982,489.5774751,331.0119434,51.44228587,35.65515813,28.63622882,334,486,345,458,9545,99.67627402
5.08E-06,0,red,10,A,488.837272,330.689573,52.38555674,35.36805439,5.269890076,333,486,345,473,9648,260.7307692,342.2692308,27.69773665,36.64593586,135.6353846,336,260,330,265,26,0.269485904,489.4536479,330.6582831,51.07519237,35.36137469,12.08913775,333,486,345,473,9622,99.7305141
0,0,red,10,A,487.6493743,328.9257684,54.10284533,35.87985833,19.2094493,331,484,345,476,8231,256.04,333.3,33.78078188,33.76826792,150.1510204,333.5,252,345,213,50,0.607459604,489.0649065,328.8990343,51.07131805,35.89268609,24.65789887,331,485,345,476,8181,99.3925404
