ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.033333333,0,green,10,B,540.3747823,327.872785,64.34593914,36.5924721,67.38378198,330,534,345,514,9763,259.1428571,332.4285714,14.13614827,37.1138674,153.1216931,334.5,261,322,262,28,0.286797091,541.1836672,327.8596816,62.63859472,36.59207706,70.84897158,330,534,345,514,9735,99.71320291
0.011111111,0,green,10,B,527.8144628,328.2442149,67.20609064,36.75950703,80.25122532,330,521,345,504,9680,274.5,325.7777778,39.03731247,37.08901146,407.7058824,321,269.5,321,268,18,0.185950413,528.2863796,328.2488098,66.35219566,36.76067262,78.51708347,330,521,345,504,9662,99.81404959
0.003703704,0,green,10,B,510.749026,328.2988518,60.08245779,36.48310996,66.63248119,331,506,345,509,9754,269.2272727,342.7272727,24.28193885,29.74203666,-2.649350649,340,261,331,253,22,0.225548493,511.2950062,328.2662351,59.03060978,36.49172222,74.6850929,330.5,506,345,509,9732,99.77445151
0.001234568,0,green,10,B,510.2800082,328.4274887,62.76102837,35.87007474,67.9290429,331,505,345,516,9764,268.6666667,326,32.14123245,36.94033345,455.3529412,324,262.5,322,231,18,0.184350676,510.7262467,328.4319721,61.93862106,35.86986827,66.17480775,331,505,345,516,9746,99.81564932
0.000411523,0,green,10,B,508.7848593,328.5554987,59.15907581,36.21622654,19.77595803,331,504,345,510,9775,267.8125,340.75,32.42060816,48.61481256,758.8166667,345,260,345,260,16,0.163682864,509.1799365,328.5355057,58.38279306,36.19238104,23.46809305,331,504,345,510,9759,99.83631714
0.000137174,0,green,10,B,510.1372468,328.1279942,61.01092611,36.0840031,45.48942296,331,505,345,490,9727,261.4545455,340.6363636,29.0288258,35.78902828,94.18181818,357,255,373,246,11,0.113087283,510.4187937,328.1138329,60.46137666,36.08370508,48.97002719,331,505,345,490,9716,99.88691272
4.57E-05,0,green,10,B,509.7427288,328.8757016,59.84601628,35.88605582,65.72521369,331,504,345,478,9799,273.5555556,334.6111111,29.79976751,43.87299704,-79.30065359,328.5,273.5,323,274,18,0.183692213,510.1773847,328.8651467,59.0231673,35.8716143,68.48179657,331,504,345,478,9781,99.81630779
1.52E-05,0,green,10,B,511.1003802,328.7927669,61.2781914,36.40046619,48.30666531,331,506,345,486,9733,271,346.8,22.6372358,23.64459064,50.44444444,356.5,267,333,267,10,0.102743245,511.3473208,328.7742466,60.81979217,36.40749095,52.76140394,331,506,345,486,9723,99.89725676
5.08E-06,0,green,10,B,518.0229291,329.2115265,66.53763744,36.18474385,52.80828851,331,511,345,506,9682,269.6923077,321.5384615,32.60210784,33.22553081,269.0128205,327,267,348,229,13,0.134269779,518.3568104,329.221843,65.94587163,36.18904238,49.9797933,331,511,345,506,9669,99.86573022
0,0,green,10,B,514.0394184,328.4527491,62.8143325,36.32400775,91.00160676,331,509,345,498,9767,251.9411765,315.8235294,31.16783315,28.89254942,102.3639706,319,255,324,262,17,0.174055493,514.4964103,328.4747692,61.89449443,36.33298336,85.2101874,331,509,345,498,9750,99.82594451
